episode,reward,moving_avg_reward,epsilon,loss,steps
189,163.0,224.7,0.05000000000000094,0.5946315984167387,17278
190,170.0,218.75,0.05000000000000067,0.6510505766772172,17448
191,196.0,218.8,0.050000000000000454,0.4672751754560337,17644
192,192.0,214.0,0.05000000000000031,0.5149252966220956,17836
193,500.0,224.3,0.050000000000000114,0.5705368684269488,18336
194,230.0,216.65,0.05000000000000007,0.5898852003576315,18566
195,161.0,209.95,0.05000000000000005,0.4619443352501955,18727
196,143.0,203.0,0.050000000000000044,0.4906953245375332,18870
197,336.0,207.45,0.050000000000000024,0.5414028417518628,19206
198,125.0,202.1,0.05000000000000002,0.6363401791751385,19331
199,178.0,203.05,0.05000000000000002,0.5989412288861663,19509
200,76.0,199.3,0.05000000000000001,0.5640983683498282,19585
201,114.0,197.9,0.05000000000000001,0.7815442513511107,19699
202,151.0,198.3,0.05000000000000001,0.6801636430823448,19850
203,191.0,200.1,0.05000000000000001,0.8025506478953736,20041
204,117.0,193.15,0.05,0.6787061283731053,20158
205,129.0,192.85,0.05,0.5909691937845345,20287
206,99.0,182.75,0.05,0.7238961414180018,20386
207,109.0,178.7,0.05,0.7946888343900989,20495
208,27.0,170.35,0.05,0.7962204887083283,20522
209,92.0,166.8,0.05,0.6609609439442663,20614
210,102.0,163.4,0.05,0.6765028061893057,20716
211,93.0,158.25,0.05,0.8919649850376832,20809
212,93.0,153.3,0.05,0.6465797713126546,20902
213,23.0,129.45,0.05,0.9162519713458808,20925
214,94.0,122.65,0.05,0.940109896334879,21019
215,97.0,119.45,0.05,0.6934282716325263,21116
216,94.0,117.0,0.05,0.799612275225685,21210
217,93.0,104.85,0.05,0.6832074768120243,21303
218,34.0,100.3,0.05,0.632757065598579,21337
219,96.0,96.2,0.05,0.9360903483660271,21433
220,93.0,97.05,0.05,0.9356246814532305,21526
221,18.0,92.25,0.05,1.312263134866953,21544
222,99.0,89.65,0.05,0.802766946492472,21643
223,95.0,84.85,0.05,0.8266874949006657,21738
224,97.0,83.85,0.05,0.9250047067084264,21835
225,97.0,82.25,0.05,0.922413254022291,21932
226,94.0,82.0,0.05,0.9759408982193216,22026
227,97.0,81.4,0.05,1.24353499468608,22123
228,101.0,85.1,0.05,0.7993897187643417,22224
229,107.0,85.85,0.05,0.7388494845444911,22331
230,109.0,86.2,0.05,0.9461493771010583,22440
231,104.0,86.75,0.05,0.9871739140496805,22544
232,105.0,87.35,0.05,0.9025625894112247,22649
233,102.0,91.3,0.05,0.9758946274352425,22751
234,36.0,88.4,0.05,0.91882099583745,22787
235,101.0,88.6,0.05,0.9161701945237594,22888
236,77.0,87.75,0.05,0.9378042159142432,22965
237,104.0,88.3,0.05,0.8482690049836842,23069
238,92.0,91.2,0.05,1.0281289390733708,23161
239,101.0,91.45,0.05,0.9843923602585155,23262
240,94.0,91.5,0.05,0.8415517222849612,23356
241,96.0,95.4,0.05,0.8669580615436038,23452
242,54.0,93.15,0.05,0.6301331591826899,23506
243,59.0,91.35,0.05,1.0952958198169531,23565
244,66.0,89.8,0.05,1.0969250620991895,23631
245,73.0,88.6,0.05,0.980370708881584,23704
246,64.0,87.1,0.05,1.0935709427576512,23768
247,58.0,85.15,0.05,1.40151393542002,23826
248,63.0,83.25,0.05,0.850810598049845,23889
249,68.0,81.3,0.05,0.9664582745993838,23957
250,63.0,79.0,0.05,0.7684942912014704,24020
251,61.0,76.85,0.05,1.8138946850524573,24081
252,60.0,74.6,0.05,0.9404232357939084,24141
253,40.0,71.5,0.05,1.5565473408438266,24181
254,58.0,72.6,0.05,1.2357978481670906,24239
255,102.0,72.65,0.05,1.1885621466619127,24341
256,106.0,74.1,0.05,1.249629350625119,24447
257,106.0,74.2,0.05,0.9297579899430275,24553
258,99.0,74.55,0.05,1.114091088826006,24652
259,28.0,70.9,0.05,1.722866036663098,24680
260,100.0,71.2,0.05,1.302232716716826,24780
261,92.0,71.0,0.05,1.180681921258245,24872
262,100.0,73.3,0.05,1.008764527477324,24972
263,87.0,74.7,0.05,1.070656074018314,25059
264,24.0,72.6,0.05,0.8326864144764841,25083
265,96.0,73.75,0.05,1.2593922682960208,25179
266,46.0,72.85,0.05,0.5874976594324993,25225
267,106.0,75.25,0.05,0.9383933497417085,25331
268,60.0,75.1,0.05,0.9468787994235754,25391
